A-13-S62-P32,,A-13-S52-P32,,A-13-S42-P32,,A-13-S32-P32,,A-13-S22-P32,,A-13-S12-P32,,A-12-S72-P32,,A-12-S62-P32,,A-12-S52-P32,,A-12-S42-P32,,A-12-S32-P32,,A-12-S22-P32,,A-12-S12-P32,,A-11-S72-P32,,A-11-S62-P32,,A-11-S52-P32,,A-11-S42-P32,,A-11-S32-P32,,A-11-S22-P32,,A-11-S12-P32,,,A-21-S12-P32,,A-21-S22-P32,,A-21-S32-P32,,A-21-S42-P32,,A-21-S52-P32,,A-21-S62-P32,,A-21-S72-P32,,A-22-S12-P32,,A-22-S22-P32,,A-22-S32-P32,,A-22-S42-P32,,A-22-S52-P32,,A-22-S62-P32,,A-22-S72-P32,,A-23-S12-P32,,A-23-S22-P32,,A-23-S32-P32,,A-23-S42-P32,,A-23-S52-P32,,A-23-S62-P32
A-13-S62-P33,,A-13-S52-P33,,A-13-S42-P33,,A-13-S32-P33,,A-13-S22-P33,,A-13-S12-P33,,A-12-S72-P33,,A-12-S62-P33,,A-12-S52-P33,,A-12-S42-P33,,A-12-S32-P33,,A-12-S22-P33,,A-12-S12-P33,,A-11-S72-P33,,A-11-S62-P33,,A-11-S52-P33,,A-11-S42-P33,,A-11-S32-P33,,A-11-S22-P33,,A-11-S12-P33,,,A-21-S12-P33,,A-21-S22-P33,,A-21-S32-P33,,A-21-S42-P33,,A-21-S52-P33,,A-21-S62-P33,,A-21-S72-P33,,A-22-S12-P33,,A-22-S22-P33,,A-22-S32-P33,,A-22-S42-P33,,A-22-S52-P33,,A-22-S62-P33,,A-22-S72-P33,,A-23-S12-P33,,A-23-S22-P33,,A-23-S32-P33,,A-23-S42-P33,,A-23-S52-P33,,A-23-S62-P33
A-13-S62-P34,,A-13-S52-P34,,A-13-S42-P34,,A-13-S32-P34,,A-13-S22-P34,,A-13-S12-P34,,A-12-S72-P34,,A-12-S62-P34,,A-12-S52-P34,,A-12-S42-P34,,A-12-S32-P34,,A-12-S22-P34,,A-12-S12-P34,,A-11-S72-P34,,A-11-S62-P34,,A-11-S52-P34,,A-11-S42-P34,,A-11-S32-P34,,A-11-S22-P34,,A-11-S12-P34,,,A-21-S12-P34,,A-21-S22-P34,,A-21-S32-P34,,A-21-S42-P34,,A-21-S52-P34,,A-21-S62-P34,,A-21-S72-P34,,A-22-S12-P34,,A-22-S22-P34,,A-22-S32-P34,,A-22-S42-P34,,A-22-S52-P34,,A-22-S62-P34,,A-22-S72-P34,,A-23-S12-P34,,A-23-S22-P34,,A-23-S32-P34,,A-23-S42-P34,,A-23-S52-P34,,A-23-S62-P34
A-13-S62-P35,,A-13-S52-P35,,A-13-S42-P35,,A-13-S32-P35,,A-13-S22-P35,,A-13-S12-P35,,A-12-S72-P35,,A-12-S62-P35,,A-12-S52-P35,,A-12-S42-P35,,A-12-S32-P35,,A-12-S22-P35,,A-12-S12-P35,,A-11-S72-P35,,A-11-S62-P35,,A-11-S52-P35,,A-11-S42-P35,,A-11-S32-P35,,A-11-S22-P35,,A-11-S12-P35,,,A-21-S12-P35,,A-21-S22-P35,,A-21-S32-P35,,A-21-S42-P35,,A-21-S52-P35,,A-21-S62-P35,,A-21-S72-P35,,A-22-S12-P35,,A-22-S22-P35,,A-22-S32-P35,,A-22-S42-P35,,A-22-S52-P35,,A-22-S62-P35,,A-22-S72-P35,,A-23-S12-P35,,A-23-S22-P35,,A-23-S32-P35,,A-23-S42-P35,,A-23-S52-P35,,A-23-S62-P35
A-13-S62-P36,,A-13-S52-P36,,A-13-S42-P36,,A-13-S32-P36,,A-13-S22-P36,,A-13-S12-P36,,A-12-S72-P36,,A-12-S62-P36,,A-12-S52-P36,,A-12-S42-P36,,A-12-S32-P36,,A-12-S22-P36,,A-12-S12-P36,,A-11-S72-P36,,A-11-S62-P36,,A-11-S52-P36,,A-11-S42-P36,,A-11-S32-P36,,A-11-S22-P36,,A-11-S12-P36,,,A-21-S12-P36,,A-21-S22-P36,,A-21-S32-P36,,A-21-S42-P36,,A-21-S52-P36,,A-21-S62-P36,,A-21-S72-P36,,A-22-S12-P36,,A-22-S22-P36,,A-22-S32-P36,,A-22-S42-P36,,A-22-S52-P36,,A-22-S62-P36,,A-22-S72-P36,,A-23-S12-P36,,A-23-S22-P36,,A-23-S32-P36,,A-23-S42-P36,,A-23-S52-P36,,A-23-S62-P36
A-13-S62-P37,,A-13-S52-P37,,A-13-S42-P37,,A-13-S32-P37,,A-13-S22-P37,,A-13-S12-P37,,A-12-S72-P37,,A-12-S62-P37,,A-12-S52-P37,,A-12-S42-P37,,A-12-S32-P37,,A-12-S22-P37,,A-12-S12-P37,,A-11-S72-P37,,A-11-S62-P37,,A-11-S52-P37,,A-11-S42-P37,,A-11-S32-P37,,A-11-S22-P37,,A-11-S12-P37,,,A-21-S12-P37,,A-21-S22-P37,,A-21-S32-P37,,A-21-S42-P37,,A-21-S52-P37,,A-21-S62-P37,,A-21-S72-P37,,A-22-S12-P37,,A-22-S22-P37,,A-22-S32-P37,,A-22-S42-P37,,A-22-S52-P37,,A-22-S62-P37,,A-22-S72-P37,,A-23-S12-P37,,A-23-S22-P37,,A-23-S32-P37,,A-23-S42-P37,,A-23-S52-P37,,A-23-S62-P37
A-13-S62-P38,,A-13-S52-P38,,A-13-S42-P38,,A-13-S32-P38,,A-13-S22-P38,,A-13-S12-P38,,A-12-S72-P38,,A-12-S62-P38,,A-12-S52-P38,,A-12-S42-P38,,A-12-S32-P38,,A-12-S22-P38,,A-12-S12-P38,,A-11-S72-P38,,A-11-S62-P38,,A-11-S52-P38,,A-11-S42-P38,,A-11-S32-P38,,A-11-S22-P38,,A-11-S12-P38,,,A-21-S12-P38,,A-21-S22-P38,,A-21-S32-P38,,A-21-S42-P38,,A-21-S52-P38,,A-21-S62-P38,,A-21-S72-P38,,A-22-S12-P38,,A-22-S22-P38,,A-22-S32-P38,,A-22-S42-P38,,A-22-S52-P38,,A-22-S62-P38,,A-22-S72-P38,,A-23-S12-P38,,A-23-S22-P38,,A-23-S32-P38,,A-23-S42-P38,,A-23-S52-P38,,A-23-S62-P38
A-13-S62-P39,,A-13-S52-P39,,A-13-S42-P39,,A-13-S32-P39,,A-13-S22-P39,,A-13-S12-P39,,A-12-S72-P39,,A-12-S62-P39,,A-12-S52-P39,,A-12-S42-P39,,A-12-S32-P39,,A-12-S22-P39,,A-12-S12-P39,,A-11-S72-P39,,A-11-S62-P39,,A-11-S52-P39,,A-11-S42-P39,,A-11-S32-P39,,A-11-S22-P39,,A-11-S12-P39,,,A-21-S12-P39,,A-21-S22-P39,,A-21-S32-P39,,A-21-S42-P39,,A-21-S52-P39,,A-21-S62-P39,,A-21-S72-P39,,A-22-S12-P39,,A-22-S22-P39,,A-22-S32-P39,,A-22-S42-P39,,A-22-S52-P39,,A-22-S62-P39,,A-22-S72-P39,,A-23-S12-P39,,A-23-S22-P39,,A-23-S32-P39,,A-23-S42-P39,,A-23-S52-P39,,A-23-S62-P39
A-13-S62-P40,,A-13-S52-P40,,A-13-S42-P40,,A-13-S32-P40,,A-13-S22-P40,,A-13-S12-P40,,A-12-S72-P40,,A-12-S62-P40,,A-12-S52-P40,,A-12-S42-P40,,A-12-S32-P40,,A-12-S22-P40,,A-12-S12-P40,,A-11-S72-P40,,A-11-S62-P40,,A-11-S52-P40,,A-11-S42-P40,,A-11-S32-P40,,A-11-S22-P40,,A-11-S12-P40,,,A-21-S12-P40,,A-21-S22-P40,,A-21-S32-P40,,A-21-S42-P40,,A-21-S52-P40,,A-21-S62-P40,,A-21-S72-P40,,A-22-S12-P40,,A-22-S22-P40,,A-22-S32-P40,,A-22-S42-P40,,A-22-S52-P40,,A-22-S62-P40,,A-22-S72-P40,,A-23-S12-P40,,A-23-S22-P40,,A-23-S32-P40,,A-23-S42-P40,,A-23-S52-P40,,A-23-S62-P40
A-13-S63-P41,,A-13-S53-P41,,A-13-S43-P41,,A-13-S33-P41,,A-13-S23-P41,,A-13-S13-P41,,A-12-S73-P41,,A-12-S63-P41,,A-12-S53-P41,,A-12-S43-P41,,A-12-S33-P41,,A-12-S23-P41,,A-12-S13-P41,,A-11-S73-P41,,A-11-S63-P41,,A-11-S53-P41,,A-11-S43-P41,,A-11-S33-P41,,A-11-S23-P41,,A-11-S13-P41,,,A-21-S13-P41,,A-21-S23-P41,,A-21-S33-P41,,A-21-S43-P41,,A-21-S53-P41,,A-21-S63-P41,,A-21-S73-P41,,A-22-S13-P41,,A-22-S23-P41,,A-22-S33-P41,,A-22-S43-P41,,A-22-S53-P41,,A-22-S63-P41,,A-22-S73-P41,,A-23-S13-P41,,A-23-S23-P41,,A-23-S33-P41,,A-23-S43-P41,,A-23-S53-P41,,A-23-S63-P41
A-13-S63-P42,,A-13-S53-P42,,A-13-S43-P42,,A-13-S33-P42,,A-13-S23-P42,,A-13-S13-P42,,A-12-S73-P42,,A-12-S63-P42,,A-12-S53-P42,,A-12-S43-P42,,A-12-S33-P42,,A-12-S23-P42,,A-12-S13-P42,,A-11-S73-P42,,A-11-S63-P42,,A-11-S53-P42,,A-11-S43-P42,,A-11-S33-P42,,A-11-S23-P42,,A-11-S13-P42,,,A-21-S13-P42,,A-21-S23-P42,,A-21-S33-P42,,A-21-S43-P42,,A-21-S53-P42,,A-21-S63-P42,,A-21-S73-P42,,A-22-S13-P42,,A-22-S23-P42,,A-22-S33-P42,,A-22-S43-P42,,A-22-S53-P42,,A-22-S63-P42,,A-22-S73-P42,,A-23-S13-P42,,A-23-S23-P42,,A-23-S33-P42,,A-23-S43-P42,,A-23-S53-P42,,A-23-S63-P42
A-13-S63-P43,,A-13-S53-P43,,A-13-S43-P43,,A-13-S33-P43,,A-13-S23-P43,,A-13-S13-P43,,A-12-S73-P43,,A-12-S63-P43,,A-12-S53-P43,,A-12-S43-P43,,A-12-S33-P43,,A-12-S23-P43,,A-12-S13-P43,,A-11-S73-P43,,A-11-S63-P43,,A-11-S53-P43,,A-11-S43-P43,,A-11-S33-P43,,A-11-S23-P43,,A-11-S13-P43,,,A-21-S13-P43,,A-21-S23-P43,,A-21-S33-P43,,A-21-S43-P43,,A-21-S53-P43,,A-21-S63-P43,,A-21-S73-P43,,A-22-S13-P43,,A-22-S23-P43,,A-22-S33-P43,,A-22-S43-P43,,A-22-S53-P43,,A-22-S63-P43,,A-22-S73-P43,,A-23-S13-P43,,A-23-S23-P43,,A-23-S33-P43,,A-23-S43-P43,,A-23-S53-P43,,A-23-S63-P43
A-13-S63-P44,,A-13-S53-P44,,A-13-S43-P44,,A-13-S33-P44,,A-13-S23-P44,,A-13-S13-P44,,A-12-S73-P44,,A-12-S63-P44,,A-12-S53-P44,,A-12-S43-P44,,A-12-S33-P44,,A-12-S23-P44,,A-12-S13-P44,,A-11-S73-P44,,A-11-S63-P44,,A-11-S53-P44,,A-11-S43-P44,,A-11-S33-P44,,A-11-S23-P44,,A-11-S13-P44,,,A-21-S13-P44,,A-21-S23-P44,,A-21-S33-P44,,A-21-S43-P44,,A-21-S53-P44,,A-21-S63-P44,,A-21-S73-P44,,A-22-S13-P44,,A-22-S23-P44,,A-22-S33-P44,,A-22-S43-P44,,A-22-S53-P44,,A-22-S63-P44,,A-22-S73-P44,,A-23-S13-P44,,A-23-S23-P44,,A-23-S33-P44,,A-23-S43-P44,,A-23-S53-P44,,A-23-S63-P44
A-13-S63-P45,,A-13-S53-P45,,A-13-S43-P45,,A-13-S33-P45,,A-13-S23-P45,,A-13-S13-P45,,A-12-S73-P45,,A-12-S63-P45,,A-12-S53-P45,,A-12-S43-P45,,A-12-S33-P45,,A-12-S23-P45,,A-12-S13-P45,,A-11-S73-P45,,A-11-S63-P45,,A-11-S53-P45,,A-11-S43-P45,,A-11-S33-P45,,A-11-S23-P45,,A-11-S13-P45,,,A-21-S13-P45,,A-21-S23-P45,,A-21-S33-P45,,A-21-S43-P45,,A-21-S53-P45,,A-21-S63-P45,,A-21-S73-P45,,A-22-S13-P45,,A-22-S23-P45,,A-22-S33-P45,,A-22-S43-P45,,A-22-S53-P45,,A-22-S63-P45,,A-22-S73-P45,,A-23-S13-P45,,A-23-S23-P45,,A-23-S33-P45,,A-23-S43-P45,,A-23-S53-P45,,A-23-S63-P45
A-13-S63-P46,,A-13-S53-P46,,A-13-S43-P46,,A-13-S33-P46,,A-13-S23-P46,,A-13-S13-P46,,A-12-S73-P46,,A-12-S63-P46,,A-12-S53-P46,,A-12-S43-P46,,A-12-S33-P46,,A-12-S23-P46,,A-12-S13-P46,,A-11-S73-P46,,A-11-S63-P46,,A-11-S53-P46,,A-11-S43-P46,,A-11-S33-P46,,A-11-S23-P46,,A-11-S13-P46,,,A-21-S13-P46,,A-21-S23-P46,,A-21-S33-P46,,A-21-S43-P46,,A-21-S53-P46,,A-21-S63-P46,,A-21-S73-P46,,A-22-S13-P46,,A-22-S23-P46,,A-22-S33-P46,,A-22-S43-P46,,A-22-S53-P46,,A-22-S63-P46,,A-22-S73-P46,,A-23-S13-P46,,A-23-S23-P46,,A-23-S33-P46,,A-23-S43-P46,,A-23-S53-P46,,A-23-S63-P46
A-13-S63-P47,,A-13-S53-P47,,A-13-S43-P47,,A-13-S33-P47,,A-13-S23-P47,,A-13-S13-P47,,A-12-S73-P47,,A-12-S63-P47,,A-12-S53-P47,,A-12-S43-P47,,A-12-S33-P47,,A-12-S23-P47,,A-12-S13-P47,,A-11-S73-P47,,A-11-S63-P47,,A-11-S53-P47,,A-11-S43-P47,,A-11-S33-P47,,A-11-S23-P47,,A-11-S13-P47,,,A-21-S13-P47,,A-21-S23-P47,,A-21-S33-P47,,A-21-S43-P47,,A-21-S53-P47,,A-21-S63-P47,,A-21-S73-P47,,A-22-S13-P47,,A-22-S23-P47,,A-22-S33-P47,,A-22-S43-P47,,A-22-S53-P47,,A-22-S63-P47,,A-22-S73-P47,,A-23-S13-P47,,A-23-S23-P47,,A-23-S33-P47,,A-23-S43-P47,,A-23-S53-P47,,A-23-S63-P47
A-13-S63-P48,,A-13-S53-P48,,A-13-S43-P48,,A-13-S33-P48,,A-13-S23-P48,,A-13-S13-P48,,A-12-S73-P48,,A-12-S63-P48,,A-12-S53-P48,,A-12-S43-P48,,A-12-S33-P48,,A-12-S23-P48,,A-12-S13-P48,,A-11-S73-P48,,A-11-S63-P48,,A-11-S53-P48,,A-11-S43-P48,,A-11-S33-P48,,A-11-S23-P48,,A-11-S13-P48,,,A-21-S13-P48,,A-21-S23-P48,,A-21-S33-P48,,A-21-S43-P48,,A-21-S53-P48,,A-21-S63-P48,,A-21-S73-P48,,A-22-S13-P48,,A-22-S23-P48,,A-22-S33-P48,,A-22-S43-P48,,A-22-S53-P48,,A-22-S63-P48,,A-22-S73-P48,,A-23-S13-P48,,A-23-S23-P48,,A-23-S33-P48,,A-23-S43-P48,,A-23-S53-P48,,A-23-S63-P48
A-13-S63-P49,,A-13-S53-P49,,A-13-S43-P49,,A-13-S33-P49,,A-13-S23-P49,,A-13-S13-P49,,A-12-S73-P49,,A-12-S63-P49,,A-12-S53-P49,,A-12-S43-P49,,A-12-S33-P49,,A-12-S23-P49,,A-12-S13-P49,,A-11-S73-P49,,A-11-S63-P49,,A-11-S53-P49,,A-11-S43-P49,,A-11-S33-P49,,A-11-S23-P49,,A-11-S13-P49,,,A-21-S13-P49,,A-21-S23-P49,,A-21-S33-P49,,A-21-S43-P49,,A-21-S53-P49,,A-21-S63-P49,,A-21-S73-P49,,A-22-S13-P49,,A-22-S23-P49,,A-22-S33-P49,,A-22-S43-P49,,A-22-S53-P49,,A-22-S63-P49,,A-22-S73-P49,,A-23-S13-P49,,A-23-S23-P49,,A-23-S33-P49,,A-23-S43-P49,,A-23-S53-P49,,A-23-S63-P49
A-13-S63-P50,,A-13-S53-P50,,A-13-S43-P50,,A-13-S33-P50,,A-13-S23-P50,,A-13-S13-P50,,A-12-S73-P50,,A-12-S63-P50,,A-12-S53-P50,,A-12-S43-P50,,A-12-S33-P50,,A-12-S23-P50,,A-12-S13-P50,,A-11-S73-P50,,A-11-S63-P50,,A-11-S53-P50,,A-11-S43-P50,,A-11-S33-P50,,A-11-S23-P50,,A-11-S13-P50,,,A-21-S13-P50,,A-21-S23-P50,,A-21-S33-P50,,A-21-S43-P50,,A-21-S53-P50,,A-21-S63-P50,,A-21-S73-P50,,A-22-S13-P50,,A-22-S23-P50,,A-22-S33-P50,,A-22-S43-P50,,A-22-S53-P50,,A-22-S63-P50,,A-22-S73-P50,,A-23-S13-P50,,A-23-S23-P50,,A-23-S33-P50,,A-23-S43-P50,,A-23-S53-P50,,A-23-S63-P50
A-13-S63-P51,,A-13-S53-P51,,A-13-S43-P51,,A-13-S33-P51,,A-13-S23-P51,,A-13-S13-P51,,A-12-S73-P51,,A-12-S63-P51,,A-12-S53-P51,,A-12-S43-P51,,A-12-S33-P51,,A-12-S23-P51,,A-12-S13-P51,,A-11-S73-P51,,A-11-S63-P51,,A-11-S53-P51,,A-11-S43-P51,,A-11-S33-P51,,A-11-S23-P51,,A-11-S13-P51,,,A-21-S13-P51,,A-21-S23-P51,,A-21-S33-P51,,A-21-S43-P51,,A-21-S53-P51,,A-21-S63-P51,,A-21-S73-P51,,A-22-S13-P51,,A-22-S23-P51,,A-22-S33-P51,,A-22-S43-P51,,A-22-S53-P51,,A-22-S63-P51,,A-22-S73-P51,,A-23-S13-P51,,A-23-S23-P51,,A-23-S33-P51,,A-23-S43-P51,,A-23-S53-P51,,A-23-S63-P51
A-13-S63-P52,,A-13-S53-P52,,A-13-S43-P52,,A-13-S33-P52,,A-13-S23-P52,,A-13-S13-P52,,A-12-S73-P52,,A-12-S63-P52,,A-12-S53-P52,,A-12-S43-P52,,A-12-S33-P52,,A-12-S23-P52,,A-12-S13-P52,,A-11-S73-P52,,A-11-S63-P52,,A-11-S53-P52,,A-11-S43-P52,,A-11-S33-P52,,A-11-S23-P52,,A-11-S13-P52,,,A-21-S13-P52,,A-21-S23-P52,,A-21-S33-P52,,A-21-S43-P52,,A-21-S53-P52,,A-21-S63-P52,,A-21-S73-P52,,A-22-S13-P52,,A-22-S23-P52,,A-22-S33-P52,,A-22-S43-P52,,A-22-S53-P52,,A-22-S63-P52,,A-22-S73-P52,,A-23-S13-P52,,A-23-S23-P52,,A-23-S33-P52,,A-23-S43-P52,,A-23-S53-P52,,A-23-S63-P52
A-13-S63-P53,,A-13-S53-P53,,A-13-S43-P53,,A-13-S33-P53,,A-13-S23-P53,,A-13-S13-P53,,A-12-S73-P53,,A-12-S63-P53,,A-12-S53-P53,,A-12-S43-P53,,A-12-S33-P53,,A-12-S23-P53,,A-12-S13-P53,,A-11-S73-P53,,A-11-S63-P53,,A-11-S53-P53,,A-11-S43-P53,,A-11-S33-P53,,A-11-S23-P53,,A-11-S13-P53,,,A-21-S13-P53,,A-21-S23-P53,,A-21-S33-P53,,A-21-S43-P53,,A-21-S53-P53,,A-21-S63-P53,,A-21-S73-P53,,A-22-S13-P53,,A-22-S23-P53,,A-22-S33-P53,,A-22-S43-P53,,A-22-S53-P53,,A-22-S63-P53,,A-22-S73-P53,,A-23-S13-P53,,A-23-S23-P53,,A-23-S33-P53,,A-23-S43-P53,,A-23-S53-P53,,A-23-S63-P53
A-13-S63-P54,,A-13-S53-P54,,A-13-S43-P54,,A-13-S33-P54,,A-13-S23-P54,,A-13-S13-P54,,A-12-S73-P54,,A-12-S63-P54,,A-12-S53-P54,,A-12-S43-P54,,A-12-S33-P54,,A-12-S23-P54,,A-12-S13-P54,,A-11-S73-P54,,A-11-S63-P54,,A-11-S53-P54,,A-11-S43-P54,,A-11-S33-P54,,A-11-S23-P54,,A-11-S13-P54,,,A-21-S13-P54,,A-21-S23-P54,,A-21-S33-P54,,A-21-S43-P54,,A-21-S53-P54,,A-21-S63-P54,,A-21-S73-P54,,A-22-S13-P54,,A-22-S23-P54,,A-22-S33-P54,,A-22-S43-P54,,A-22-S53-P54,,A-22-S63-P54,,A-22-S73-P54,,A-23-S13-P54,,A-23-S23-P54,,A-23-S33-P54,,A-23-S43-P54,,A-23-S53-P54,,A-23-S63-P54
A-13-S63-P55,,A-13-S53-P55,,A-13-S43-P55,,A-13-S33-P55,,A-13-S23-P55,,A-13-S13-P55,,A-12-S73-P55,,A-12-S63-P55,,A-12-S53-P55,,A-12-S43-P55,,A-12-S33-P55,,A-12-S23-P55,,A-12-S13-P55,,A-11-S73-P55,,A-11-S63-P55,,A-11-S53-P55,,A-11-S43-P55,,A-11-S33-P55,,A-11-S23-P55,,A-11-S13-P55,,,A-21-S13-P55,,A-21-S23-P55,,A-21-S33-P55,,A-21-S43-P55,,A-21-S53-P55,,A-21-S63-P55,,A-21-S73-P55,,A-22-S13-P55,,A-22-S23-P55,,A-22-S33-P55,,A-22-S43-P55,,A-22-S53-P55,,A-22-S63-P55,,A-22-S73-P55,,A-23-S13-P55,,A-23-S23-P55,,A-23-S33-P55,,A-23-S43-P55,,A-23-S53-P55,,A-23-S63-P55
A-13-S63-P56,,A-13-S53-P56,,A-13-S43-P56,,A-13-S33-P56,,A-13-S23-P56,,A-13-S13-P56,,A-12-S73-P56,,A-12-S63-P56,,A-12-S53-P56,,A-12-S43-P56,,A-12-S33-P56,,A-12-S23-P56,,A-12-S13-P56,,A-11-S73-P56,,A-11-S63-P56,,A-11-S53-P56,,A-11-S43-P56,,A-11-S33-P56,,A-11-S23-P56,,A-11-S13-P56,,,A-21-S13-P56,,A-21-S23-P56,,A-21-S33-P56,,A-21-S43-P56,,A-21-S53-P56,,A-21-S63-P56,,A-21-S73-P56,,A-22-S13-P56,,A-22-S23-P56,,A-22-S33-P56,,A-22-S43-P56,,A-22-S53-P56,,A-22-S63-P56,,A-22-S73-P56,,A-23-S13-P56,,A-23-S23-P56,,A-23-S33-P56,,A-23-S43-P56,,A-23-S53-P56,,A-23-S63-P56
A-13-S63-P57,,A-13-S53-P57,,A-13-S43-P57,,A-13-S33-P57,,A-13-S23-P57,,A-13-S13-P57,,A-12-S73-P57,,A-12-S63-P57,,A-12-S53-P57,,A-12-S43-P57,,A-12-S33-P57,,A-12-S23-P57,,A-12-S13-P57,,A-11-S73-P57,,A-11-S63-P57,,A-11-S53-P57,,A-11-S43-P57,,A-11-S33-P57,,A-11-S23-P57,,A-11-S13-P57,,,A-21-S13-P57,,A-21-S23-P57,,A-21-S33-P57,,A-21-S43-P57,,A-21-S53-P57,,A-21-S63-P57,,A-21-S73-P57,,A-22-S13-P57,,A-22-S23-P57,,A-22-S33-P57,,A-22-S43-P57,,A-22-S53-P57,,A-22-S63-P57,,A-22-S73-P57,,A-23-S13-P57,,A-23-S23-P57,,A-23-S33-P57,,A-23-S43-P57,,A-23-S53-P57,,A-23-S63-P57
A-13-S63-P58,,A-13-S53-P58,,A-13-S43-P58,,A-13-S33-P58,,A-13-S23-P58,,A-13-S13-P58,,A-12-S73-P58,,A-12-S63-P58,,A-12-S53-P58,,A-12-S43-P58,,A-12-S33-P58,,A-12-S23-P58,,A-12-S13-P58,,A-11-S73-P58,,A-11-S63-P58,,A-11-S53-P58,,A-11-S43-P58,,A-11-S33-P58,,A-11-S23-P58,,A-11-S13-P58,,,A-21-S13-P58,,A-21-S23-P58,,A-21-S33-P58,,A-21-S43-P58,,A-21-S53-P58,,A-21-S63-P58,,A-21-S73-P58,,A-22-S13-P58,,A-22-S23-P58,,A-22-S33-P58,,A-22-S43-P58,,A-22-S53-P58,,A-22-S63-P58,,A-22-S73-P58,,A-23-S13-P58,,A-23-S23-P58,,A-23-S33-P58,,A-23-S43-P58,,A-23-S53-P58,,A-23-S63-P58
A-13-S63-P59,,A-13-S53-P59,,A-13-S43-P59,,A-13-S33-P59,,A-13-S23-P59,,A-13-S13-P59,,A-12-S73-P59,,A-12-S63-P59,,A-12-S53-P59,,A-12-S43-P59,,A-12-S33-P59,,A-12-S23-P59,,A-12-S13-P59,,A-11-S73-P59,,A-11-S63-P59,,A-11-S53-P59,,A-11-S43-P59,,A-11-S33-P59,,A-11-S23-P59,,A-11-S13-P59,,,A-21-S13-P59,,A-21-S23-P59,,A-21-S33-P59,,A-21-S43-P59,,A-21-S53-P59,,A-21-S63-P59,,A-21-S73-P59,,A-22-S13-P59,,A-22-S23-P59,,A-22-S33-P59,,A-22-S43-P59,,A-22-S53-P59,,A-22-S63-P59,,A-22-S73-P59,,A-23-S13-P59,,A-23-S23-P59,,A-23-S33-P59,,A-23-S43-P59,,A-23-S53-P59,,A-23-S63-P59
A-13-S63-P60,,A-13-S53-P60,,A-13-S43-P60,,A-13-S33-P60,,A-13-S23-P60,,A-13-S13-P60,,A-12-S73-P60,,A-12-S63-P60,,A-12-S53-P60,,A-12-S43-P60,,A-12-S33-P60,,A-12-S23-P60,,A-12-S13-P60,,A-11-S73-P60,,A-11-S63-P60,,A-11-S53-P60,,A-11-S43-P60,,A-11-S33-P60,,A-11-S23-P60,,A-11-S13-P60,,,A-21-S13-P60,,A-21-S23-P60,,A-21-S33-P60,,A-21-S43-P60,,A-21-S53-P60,,A-21-S63-P60,,A-21-S73-P60,,A-22-S13-P60,,A-22-S23-P60,,A-22-S33-P60,,A-22-S43-P60,,A-22-S53-P60,,A-22-S63-P60,,A-22-S73-P60,,A-23-S13-P60,,A-23-S23-P60,,A-23-S33-P60,,A-23-S43-P60,,A-23-S53-P60,,A-23-S63-P60
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B-13-S61-P1,,B-13-S51-P1,,B-13-S41-P1,,B-13-S31-P1,,B-13-S21-P1,,B-13-S11-P1,,B-12-S71-P1,,B-12-S61-P1,,B-12-S51-P1,,B-12-S41-P1,,B-12-S31-P1,,B-12-S21-P1,,B-12-S11-P1,,B-11-S71-P1,,B-11-S61-P1,,B-11-S51-P1,,B-11-S41-P1,,B-11-S31-P1,,B-11-S21-P1,,B-11-S11-P1,,,B-21-S11-P1,,B-21-S21-P1,,B-21-S31-P1,,B-21-S41-P1,,B-13-S61-P1,,B-21-S61-P1,,B-21-S71-P1,,B-22-S11-P1,,B-22-S21-P1,,B-22-S31-P1,,B-22-S41-P1,,B-22-S51-P1,,B-22-S61-P1,,B-22-S71-P1,,B-23-S11-P1,,B-23-S21-P1,,B-23-S31-P1,,B-23-S41-P1,,B-23-S51-P1,,B-23-S61-P1
B-13-S61-P2,,B-13-S51-P2,,B-13-S41-P2,,B-13-S31-P2,,B-13-S21-P2,,B-13-S11-P2,,B-12-S71-P2,,B-12-S61-P2,,B-12-S51-P2,,B-12-S41-P2,,B-12-S31-P2,,B-12-S21-P2,,B-12-S11-P2,,B-11-S71-P2,,B-11-S61-P2,,B-11-S51-P2,,B-11-S41-P2,,B-11-S31-P2,,B-11-S21-P2,,B-11-S11-P2,,,B-21-S11-P2,,B-21-S21-P2,,B-21-S31-P2,,B-21-S41-P2,,B-13-S61-P2,,B-21-S61-P2,,B-21-S71-P2,,B-22-S11-P2,,B-22-S21-P2,,B-22-S31-P2,,B-22-S41-P2,,B-22-S51-P2,,B-22-S61-P2,,B-22-S71-P2,,B-23-S11-P2,,B-23-S21-P2,,B-23-S31-P2,,B-23-S41-P2,,B-23-S51-P2,,B-23-S61-P2
